c:\xampp\mysql\bin\mysqld.exe, Version: 10.4.28-MariaDB-log (mariadb.org binary distribution). started with:
TCP Port: 3306, Named Pipe: C:/xampp/mysql/mysql.sock
Time		    Id Command	Argument
		   148 Query	SHOW  COLUMNS FROM `catmarketing`.`orders_audit`
		   148 Query	SHOW INDEXES FROM `catmarketing`.`orders_audit`
		   148 Query	SHOW INDEXES FROM `catmarketing`.`orders_audit`
		   148 Query	SHOW INDEXES FROM `catmarketing`.`orders_audit`
		   147 Query	SELECT `master_field`, `foreign_db`, `foreign_table`, `foreign_field` FROM `phpmyadmin`.`pma__relation` WHERE `master_db` = 'catmarketing' AND `master_table` = 'orders_audit'
		   148 Query	SHOW CREATE TABLE `catmarketing`.`orders_audit`
		   148 Query	SHOW FULL COLUMNS FROM `catmarketing`.`orders_audit`
241213 15:58:51	   148 Query	SHOW INDEXES FROM `catmarketing`.`orders_audit`
		   147 Query	SELECT CONCAT(`db_name`, '.', `table_name`, '.', `column_name`) AS column_name, `mimetype`, `transformation`, `transformation_options`, `input_transformation`, `input_transformation_options` FROM `phpmyadmin`.`pma__column_info` WHERE `db_name` = 'catmarketing' AND `table_name` = 'orders_audit' AND ( `mimetype` != '' OR `transformation` != '' OR `transformation_options` != '' OR `input_transformation` != '' OR `input_transformation_options` != '')
		   148 Query	SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'
		   148 Query	SHOW  COLUMNS FROM `catmarketing`.`orders_audit`
		   148 Query	SHOW INDEXES FROM `catmarketing`.`orders_audit`
		   147 Query	REPLACE INTO `phpmyadmin`.`pma__recent` (`username`, `tables`) VALUES ('root', '[{\"db\":\"catmarketing\",\"table\":\"orders_audit\"},{\"db\":\"catmarketing\",\"table\":\"register\"},{\"db\":\"catmarketing\",\"table\":\"audit_log\"},{\"db\":\"catmarketing\",\"table\":\"box\"},{\"db\":\"catmarketing\",\"table\":\"item\"},{\"db\":\"hazri_whatsapp\",\"table\":\"whatsapp\"},{\"db\":\"datatech1_test\",\"table\":\"posts\"},{\"db\":\"catmarketing\",\"table\":\"branches\"},{\"db\":\"datatech1_test\",\"table\":\"tb_data\"},{\"db\":\"catmarketing\",\"table\":\"departments\"}]')
		   148 Query	SELECT `PRIVILEGE_TYPE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES` WHERE GRANTEE='''root''@''localhost''' AND PRIVILEGE_TYPE='TRIGGER'
		   148 Quit	
		   147 Quit	
		   149 Connect	pma@localhost as anonymous on 
		   150 Connect	root@localhost as anonymous on 
		   150 Query	SELECT @@version, @@version_comment
		   150 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		   150 Query	SET lc_messages = 'en_GB'
		   149 Query	SHOW TABLES FROM `phpmyadmin`
		   149 Init DB	phpmyadmin
		   149 Query	SHOW TABLES FROM `phpmyadmin`
		   149 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   149 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   149 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   149 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   149 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   149 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		   150 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		   149 Query	SHOW TABLES FROM `phpmyadmin`
		   149 Init DB	phpmyadmin
		   149 Query	SHOW TABLES FROM `phpmyadmin`
		   149 Init DB	phpmyadmin
		   149 Query	SHOW TABLES FROM `phpmyadmin`
		   149 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   149 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   149 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   149 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   149 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   149 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   149 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   149 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   150 Query	SELECT 1 FROM mysql.user LIMIT 1
		   150 Query	SELECT CURRENT_USER()
		   150 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		   149 Quit	
		   150 Quit	
241213 15:58:52	   151 Connect	pma@localhost as anonymous on 
		   152 Connect	root@localhost as anonymous on 
		   152 Query	SELECT @@version, @@version_comment
		   152 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		   152 Query	SET lc_messages = 'en_GB'
		   151 Query	SHOW TABLES FROM `phpmyadmin`
		   151 Init DB	phpmyadmin
		   151 Query	SHOW TABLES FROM `phpmyadmin`
		   151 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   151 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   151 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   151 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   151 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   151 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		   152 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		   151 Query	SHOW TABLES FROM `phpmyadmin`
		   151 Init DB	phpmyadmin
		   151 Query	SHOW TABLES FROM `phpmyadmin`
		   151 Init DB	phpmyadmin
		   151 Query	SHOW TABLES FROM `phpmyadmin`
		   151 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   151 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   151 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   151 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   151 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   151 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   151 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   151 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   152 Init DB	catmarketing
		   152 Query	SELECT @@lower_case_table_names
		   152 Query	SELECT *, `TABLE_SCHEMA`       AS `Db`, `TABLE_NAME`         AS `Name`, `TABLE_TYPE`         AS `TABLE_TYPE`, `ENGINE`             AS `Engine`, `ENGINE`             AS `Type`, `VERSION`            AS `Version`, `ROW_FORMAT`         AS `Row_format`, `TABLE_ROWS`         AS `Rows`, `AVG_ROW_LENGTH`     AS `Avg_row_length`, `DATA_LENGTH`        AS `Data_length`, `MAX_DATA_LENGTH`    AS `Max_data_length`, `INDEX_LENGTH`       AS `Index_length`, `DATA_FREE`          AS `Data_free`, `AUTO_INCREMENT`     AS `Auto_increment`, `CREATE_TIME`        AS `Create_time`, `UPDATE_TIME`        AS `Update_time`, `CHECK_TIME`         AS `Check_time`, `TABLE_COLLATION`    AS `Collation`, `CHECKSUM`           AS `Checksum`, `CREATE_OPTIONS`     AS `Create_options`, `TABLE_COMMENT`      AS `Comment` FROM `information_schema`.`TABLES` t WHERE `TABLE_SCHEMA`  IN ('catmarketing') AND t.`TABLE_NAME`  = 'audit_log' ORDER BY Name ASC
		   152 Query	SELECT *, `TABLE_SCHEMA`       AS `Db`, `TABLE_NAME`         AS `Name`, `TABLE_TYPE`         AS `TABLE_TYPE`, `ENGINE`             AS `Engine`, `ENGINE`             AS `Type`, `VERSION`            AS `Version`, `ROW_FORMAT`         AS `Row_format`, `TABLE_ROWS`         AS `Rows`, `AVG_ROW_LENGTH`     AS `Avg_row_length`, `DATA_LENGTH`        AS `Data_length`, `MAX_DATA_LENGTH`    AS `Max_data_length`, `INDEX_LENGTH`       AS `Index_length`, `DATA_FREE`          AS `Data_free`, `AUTO_INCREMENT`     AS `Auto_increment`, `CREATE_TIME`        AS `Create_time`, `UPDATE_TIME`        AS `Update_time`, `CHECK_TIME`         AS `Check_time`, `TABLE_COLLATION`    AS `Collation`, `CHECKSUM`           AS `Checksum`, `CREATE_OPTIONS`     AS `Create_options`, `TABLE_COMMENT`      AS `Comment` FROM `information_schema`.`TABLES` t WHERE `TABLE_SCHEMA`  IN ('catmarketing') AND t.`TABLE_NAME`  = 'audit_log' ORDER BY Name ASC
		   152 Query	SELECT CURRENT_USER()
		   152 Init DB	catmarketing
		   152 Query	SHOW INDEXES FROM `catmarketing`.`audit_log`
		   152 Query	SHOW FULL COLUMNS FROM `catmarketing`.`audit_log`
		   152 Query	SHOW FULL COLUMNS FROM `catmarketing`.`audit_log`
241213 15:58:53	   151 Query	SELECT `column_name`, `mimetype`, `transformation`, `transformation_options`, `input_transformation`, `input_transformation_options` FROM `phpmyadmin`.`pma__column_info` WHERE `db_name` = 'catmarketing' AND `table_name` = 'audit_log' AND ( `mimetype` != '')
		   152 Init DB	catmarketing
		   152 Query	SHOW  COLUMNS FROM `catmarketing`.`audit_log`
		   151 Init DB	phpmyadmin
		   151 Query	SELECT col_name FROM `pma__central_columns` WHERE db_name = 'catmarketing' AND col_name IN ('id','user_id','action','description','created_at')
		   152 Query	SHOW STORAGE ENGINES
		   152 Query	SHOW GLOBAL VARIABLES LIKE 'innodb_file_per_table'
		   152 Query	SELECT `COLLATION_NAME` AS `Collation`, `CHARACTER_SET_NAME` AS `Charset`, `ID` AS `Id`, `IS_DEFAULT` AS `Default`, `IS_COMPILED` AS `Compiled`, `SORTLEN` AS `Sortlen` FROM `information_schema`.`COLLATIONS`
		   152 Query	SELECT * FROM `information_schema`.`PARTITIONS` WHERE `TABLE_SCHEMA` = 'catmarketing' AND `TABLE_NAME` = 'audit_log'
		   152 Query	SELECT DISTINCT `PARTITION_NAME` FROM `information_schema`.`PARTITIONS` WHERE `TABLE_SCHEMA` = 'catmarketing' AND `TABLE_NAME` = 'audit_log'
		   152 Query	SHOW  COLUMNS FROM `catmarketing`.`audit_log`
		   151 Query	REPLACE INTO `phpmyadmin`.`pma__recent` (`username`, `tables`) VALUES ('root', '[{\"db\":\"catmarketing\",\"table\":\"audit_log\"},{\"db\":\"catmarketing\",\"table\":\"orders_audit\"},{\"db\":\"catmarketing\",\"table\":\"register\"},{\"db\":\"catmarketing\",\"table\":\"box\"},{\"db\":\"catmarketing\",\"table\":\"item\"},{\"db\":\"hazri_whatsapp\",\"table\":\"whatsapp\"},{\"db\":\"datatech1_test\",\"table\":\"posts\"},{\"db\":\"catmarketing\",\"table\":\"branches\"},{\"db\":\"datatech1_test\",\"table\":\"tb_data\"},{\"db\":\"catmarketing\",\"table\":\"departments\"}]')
		   152 Query	SELECT 1 FROM mysql.user LIMIT 1
		   152 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		   152 Query	SELECT `PRIVILEGE_TYPE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES` WHERE GRANTEE='''root''@''localhost''' AND PRIVILEGE_TYPE='TRIGGER'
		   152 Quit	
		   151 Quit	
241213 15:58:54	   153 Connect	pma@localhost as anonymous on 
		   154 Connect	root@localhost as anonymous on 
		   154 Query	SELECT @@version, @@version_comment
		   154 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		   154 Query	SET lc_messages = 'en_GB'
		   153 Query	SHOW TABLES FROM `phpmyadmin`
		   153 Init DB	phpmyadmin
		   153 Query	SHOW TABLES FROM `phpmyadmin`
		   153 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   153 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   153 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   153 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   153 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   153 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		   154 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		   153 Query	SHOW TABLES FROM `phpmyadmin`
		   153 Init DB	phpmyadmin
		   153 Query	SHOW TABLES FROM `phpmyadmin`
		   153 Init DB	phpmyadmin
		   153 Query	SHOW TABLES FROM `phpmyadmin`
		   153 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   153 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   153 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   153 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
